,r_key,out_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,week,hour,min
36,SDK-XJ_1a637e664b78f9a8fa8b19ac89fb0043,861661608003141,2018-02-06 14:50:18,2018-02-06 14:54:55,38.447333,106.32864099999999,38.443791999999995,106.331635,1,14,50
37,SDK-XJ_eda1825cec0c4b266e7565d542cc319a,861661608003141,2018-02-07 12:27:50,2018-02-07 12:30:29,38.445991,106.33573100000001,38.447305,106.328223,2,12,27
38,SDK-XJ_561e80cc2482ddd971a596667d88fd9c,861661608003141,2018-02-07 14:54:41,2018-02-07 14:59:09,38.447338,106.328397,38.44377,106.331654,2,14,54
39,SDK-XJ_aad620f58173040b121508632fe3dd5d,861661608003141,2018-02-08 13:39:56,2018-02-08 13:42:58,38.445747999999995,106.33579099999999,38.447281,106.328216,3,13,39
40,SDK-XJ_ac4061e954c8b7bd47913eeadc2b27c2,861661608003141,2018-02-08 14:45:40,2018-02-08 14:49:31,38.447575,106.32923500000001,38.443852,106.331666,3,14,45
41,SDK-XJ_b6c3c24b44018a41ff156fb7000ce0da,861661608003141,2018-02-11 13:17:08,2018-02-11 13:21:06,38.446124,106.335953,38.448136,106.329268,6,13,17
42,SDK-XJ_5506c5ebaf86e36913367932750f5a7c,861661608003141,2018-02-11 13:37:23,2018-02-11 13:40:11,38.448265,106.329422,38.44582800000001,106.335776,6,13,37
43,SDK-XJ_a984fd1d0281fc8fa688fc808fd362fe,861661608003141,2018-02-11 14:14:46,2018-02-11 14:20:40,38.443748,106.33179399999999,38.447953999999996,106.329002,6,14,14
44,SDK-XJ_d16fb663161dfcc661eef0d91d0392c3,861661608003141,2018-02-12 19:56:21,2018-02-12 20:01:12,38.447539,106.32923100000001,38.443826,106.331686,0,19,56
45,SDK-XJ_e398eecbb20687de2b81a2b9f61dedf4,861661608003141,2018-02-27 13:13:04,2018-02-27 13:16:41,38.44579,106.335722,38.447254,106.328286,1,13,13
46,SDK-XJ_a289ab01f1a7435022edca40a4e92358,861661608003141,2018-02-27 14:58:06,2018-02-27 15:02:48,38.447316,106.32853999999999,38.44372,106.33163,1,14,58
47,SDK-XJ_c2ee6f6dce4fbc11c4808e06c2f46c9f,861661608003141,2018-03-02 18:41:57,2018-03-02 18:48:21,38.443962,106.331781,38.448006,106.32918500000001,4,18,41
48,SDK-XJ_98efb9aa4e312b2478e7bdc3efbe9e93,861661608003141,2018-03-02 19:02:09,2018-03-02 19:18:36,38.448325,106.329862,38.445192,106.31193200000001,4,19,2
49,SDK-XJ_50da387062aa570f4d585c27145aa9c2,861661608003141,2018-03-02 23:39:10,2018-03-02 23:49:36,38.446452,106.314691,38.447312,106.328326,4,23,39
50,SDK-XJ_2d43eb60ec911cebbd5cb4afdc647bb0,861661608003141,2018-03-04 10:38:34,2018-03-04 10:53:16,38.447368,106.32861899999999,38.456472,106.298681,6,10,38
51,SDK-XJ_daac452db1d36856a40fa6f6308b7dc0,861661608003141,2018-03-04 13:19:07,2018-03-04 13:42:24,38.45633,106.29903999999999,38.451953,106.327394,6,13,19
52,SDK-XJ_6c67846059f8d19c0093e59b41a524a4,861661608003141,2018-03-04 14:16:20,2018-03-04 14:21:42,38.451980999999996,106.327556,38.443791,106.331622,6,14,16
53,SDK-XJ_934144386baf9d76f108c71b9a14548d,861661608003141,2018-03-05 12:52:08,2018-03-05 12:55:48,38.445966999999996,106.335747,38.447359999999996,106.328351,0,12,52
54,SDK-XJ_4de1e06d6dd1b87919643fc121b7d75a,861661608003141,2018-03-05 14:43:23,2018-03-05 14:47:49,38.447309999999995,106.32846200000002,38.443746000000004,106.33160600000001,0,14,43
55,SDK-XJ_4768084772ad2bf06e573e35f291f464,861661608003141,2018-03-06 12:40:48,2018-03-06 12:44:50,38.44573,106.335321,38.447301,106.32825600000001,1,12,40
56,SDK-XJ_932a39636bbbbd53dc82651e4e323599,861661608003141,2018-03-06 14:49:12,2018-03-06 14:53:44,38.447345,106.32843600000001,38.443826,106.331617,1,14,49
57,SDK-XJ_84b433888326e2162de06c45e23115f8,861661608003141,2018-03-07 12:48:13,2018-03-07 12:51:22,38.446087,106.33585900000001,38.447351,106.32833500000001,2,12,48
58,SDK-XJ_f594fb05ee053302d3818bc5d56dce10,861661608003141,2018-03-07 14:49:33,2018-03-07 14:54:08,38.447383,106.32851200000002,38.443828,106.331658,2,14,49
59,SDK-XJ_ad35521910654178d7e09f03a3e7fd09,861661608003141,2018-03-08 14:45:54,2018-03-08 14:50:18,38.44736500000001,106.32845800000001,38.443782,106.331607,3,14,45
60,SDK-XJ_167b0be9ac8439e6769db0f88025ff60,861661608003141,2018-03-12 12:41:51,2018-03-12 12:46:51,38.44386,106.331943,38.447357000000004,106.32818,0,12,41
61,SDK-XJ_421be0a5d93a55576ffed2ea4e413129,861661608003141,2018-03-12 14:40:24,2018-03-12 14:44:34,38.447231,106.328451,38.443883,106.33168500000001,0,14,40
62,SDK-XJ_24ff1636bae1f2332d98b96ccca22f19,861661608003141,2018-03-13 12:10:06,2018-03-13 12:15:51,38.443821,106.331832,38.44733,106.328194,1,12,10
63,SDK-XJ_7dcd5e99261b34e0ec5c559afc2347c2,861661608003141,2018-03-13 14:41:25,2018-03-13 14:46:12,38.447487,106.32842600000001,38.443789,106.331608,1,14,41
64,SDK-XJ_d59f18e68f4c324a178c84d2ad509101,861661608003141,2018-03-16 12:24:24,2018-03-16 12:28:54,38.445719,106.335849,38.447317,106.32826299999999,4,12,24
65,SDK-XJ_f5ad91ff5056843fbbfa44ceae9bc91a,861661608003141,2018-03-16 14:36:26,2018-03-16 14:41:12,38.447558,106.329146,38.443816999999996,106.33163700000001,4,14,36
66,SDK-XJ_69e60d3c4c784706036396c20e74c838,861661608003141,2018-03-19 13:38:04,2018-03-19 13:42:04,38.445978000000004,106.3358,38.447322,106.32824,0,13,38
67,SDK-XJ_57f1e2dafa8f7691c35bb60df89fc20f,861661608003141,2018-03-19 14:40:50,2018-03-19 14:45:20,38.447392,106.328484,38.443858,106.331666,0,14,40
68,SDK-XJ_2883d9f57ee413d7ec71afd221e5213b,861661608003141,2018-03-27 12:49:47,2018-03-27 12:55:16,38.44392,106.331822,38.447303999999995,106.328203,1,12,49
69,SDK-XJ_68a194ecf78a082cb786533ab464f640,861661608003141,2018-03-27 14:35:48,2018-03-27 14:41:09,38.447364,106.328373,38.443796999999996,106.331617,1,14,35
70,SDK-XJ_deb87d1a2eece933cf8886a179922d03,861661608003141,2018-03-28 12:15:46,2018-03-28 12:22:21,38.443856,106.33195800000001,38.447306,106.32818400000001,2,12,15
71,SDK-XJ_8217a0e701063a54224e7d58399ff005,861661608003141,2018-03-28 14:42:34,2018-03-28 14:47:14,38.447367,106.328965,38.443765,106.33166000000001,2,14,42
72,SDK-XJ_3ea3019405df10eb851f07d1b5c9c623,861661608003141,2018-03-29 09:49:58,2018-03-29 09:57:35,38.443775,106.332074,38.442901,106.32019299999999,3,9,49
73,SDK-XJ_dc254e926378e67fa24e77c6a25c863a,861661608003141,2018-03-29 10:08:37,2018-03-29 10:15:18,38.44294,106.320067,38.443764,106.331639,3,10,8
74,SDK-XJ_b040a06e9a05f2ba6667427b0a81fbd0,861661608003141,2018-03-29 12:26:15,2018-03-29 12:31:48,38.443707,106.33203400000001,38.447342,106.32811299999999,3,12,26
75,SDK-XJ_01d1c8b4a7524a666eeec59fdb39eb7f,861661608003141,2018-03-29 14:48:49,2018-03-29 14:53:31,38.447348,106.32831100000001,38.443851,106.33165,3,14,48
76,SDK-XJ_38e650d83f6602862d8e848979b0dbb7,861661608003141,2018-04-02 11:43:33,2018-04-02 11:48:57,38.443922,106.331999,38.447313,106.328175,0,11,43
77,SDK-XJ_feadcda2f9bf70af432386b603151d42,861661608003141,2018-04-02 14:33:12,2018-04-02 14:38:14,38.447317,106.328395,38.443803,106.3316,0,14,33
78,SDK-XJ_ac1cce9a52d189803b0fc1d093dcd2b5,861661608003141,2018-04-03 12:46:49,2018-04-03 12:51:54,38.44390900000001,106.33186299999998,38.44735900000001,106.328228,1,12,46
79,SDK-XJ_9f81eea7154d4cba75861b146da24dff,861661608003141,2018-04-03 14:34:00,2018-04-03 14:38:31,38.447352,106.328401,38.443827,106.331645,1,14,34
80,SDK-XJ_b9dc5ba6764b2f2ec952ec8e593f502a,861661608003141,2018-04-10 11:57:57,2018-04-10 12:03:03,38.443907,106.33185900000001,38.447316,106.32823799999998,1,11,57
81,SDK-XJ_68f5942d2ab87a1155f7041e0cebb217,861661608003141,2018-04-10 14:36:23,2018-04-10 14:41:10,38.447377,106.328414,38.44381,106.33164599999999,1,14,36
82,SDK-XJ_bd462f06cc5f534204bf1c2114d46cc7,861661608003141,2018-04-11 12:15:09,2018-04-11 12:19:56,38.443834,106.33190800000001,38.447305,106.32820900000002,2,12,15
83,SDK-XJ_f85fbc3be556c99e90164d9213fd05a7,861661608003141,2018-04-11 14:43:58,2018-04-11 14:48:15,38.44735900000001,106.328731,38.443809,106.33164599999999,2,14,43
84,SDK-XJ_93e8371d8798b99bd4b5d8e3e674f504,861661608003141,2018-04-12 12:38:49,2018-04-12 12:44:04,38.443917,106.331878,38.447373,106.328208,3,12,38
85,SDK-XJ_02b18634f1bc076c88184b8c7e87e851,861661608003141,2018-04-12 14:43:11,2018-04-12 14:47:35,38.44733,106.32869099999999,38.4438,106.33165100000001,3,14,43
86,SDK-XJ_e8ca20ea3d445498ff762fc0592f3e74,861661608003141,2018-04-13 12:04:52,2018-04-13 12:09:07,38.443913,106.331997,38.447362,106.328221,4,12,4
87,SDK-XJ_7ad8d43f05366ee1ea31dc061f97d1b1,861661608003141,2018-04-13 14:34:00,2018-04-13 14:38:25,38.4473,106.32851000000001,38.443813,106.331546,4,14,34
88,SDK-XJ_854fd979604036cd3c924dbf50a78fb1,861661608003141,2018-04-16 12:37:56,2018-04-16 12:41:57,38.44403,106.33187,38.447388000000004,106.328305,0,12,37
89,SDK-XJ_6b56be8281960d9141bc14d0e461031e,861661608003141,2018-04-16 14:30:41,2018-04-16 14:34:50,38.447302,106.32841299999998,38.443835,106.33168500000001,0,14,30
90,SDK-XJ_3e0b4b2954d4065a7b4e8f0eda84c31a,861661608003141,2018-04-19 12:16:37,2018-04-19 12:21:39,38.443598,106.332659,38.447357000000004,106.32825700000001,3,12,16
91,SDK-XJ_5fe829da804fb53688076047974e160c,861661608003141,2018-04-19 14:46:43,2018-04-19 14:51:20,38.447325,106.328461,38.44378,106.331507,3,14,46
92,SDK-XJ_f3ec34ef884456a3d96b1a1ef2291009,861661608003141,2018-04-20 12:20:48,2018-04-20 12:25:56,38.443943,106.331903,38.447342,106.328395,4,12,20
93,SDK-XJ_80a66a6c909cf748d287c0f6b54561d1,861661608003141,2018-04-20 14:47:28,2018-04-20 14:52:12,38.447381,106.32893200000001,38.443826,106.33166899999999,4,14,47
94,SDK-XJ_059ffb2874963e2b7d997a9237a85cf0,861661608003141,2018-04-23 12:47:53,2018-04-23 12:52:16,38.442954,106.33336399999999,38.447243,106.328235,0,12,47
95,SDK-XJ_be4ab662c4c2b1b868fc9c353fea4d72,861661608003141,2018-04-23 14:28:54,2018-04-23 14:33:13,38.447333,106.32832900000001,38.443804,106.3317,0,14,28
96,SDK-XJ_9915aef5364d67edc9bd214bda13bb4a,861661608003141,2018-04-24 12:42:23,2018-04-24 12:47:06,38.443928,106.332075,38.447297999999996,106.328222,1,12,42
97,SDK-XJ_8a312d7b43a63a157891e146931f1357,861661608003141,2018-04-24 14:44:20,2018-04-24 14:49:07,38.447239,106.328377,38.443851,106.331623,1,14,44
98,SDK-XJ_048c77f4e9405ae84045a58e361336fd,861661608003141,2018-04-25 12:25:31,2018-04-25 12:30:36,38.44401,106.33186200000002,38.447342,106.328216,2,12,25
99,SDK-XJ_3de0d1b1fef19278c9d2e736b3430630,861661608003141,2018-04-25 14:25:25,2018-04-25 14:29:53,38.447333,106.328376,38.443799,106.33169299999999,2,14,25
100,SDK-XJ_be5adc136065d15ff3965ec0bbad4e9e,861661608003141,2018-04-26 12:33:59,2018-04-26 12:39:00,38.444038,106.331934,38.44733,106.328274,3,12,33
101,SDK-XJ_b265c75f0fff8336047da50dc2e58dfc,861661608003141,2018-04-26 14:37:43,2018-04-26 14:42:09,38.447417,106.328492,38.443796,106.3316,3,14,37
102,SDK-XJ_1f51c11115ec71cb65fda9729aae2878,861661608003141,2018-04-27 12:33:22,2018-04-27 12:38:20,38.44388,106.33203999999999,38.447283,106.328189,4,12,33
103,SDK-XJ_cced0dd5a52ba2f334b6e4d8be2f4714,861661608003141,2018-04-27 14:43:58,2018-04-27 14:48:29,38.447292,106.328395,38.443803,106.331649,4,14,43
104,SDK-XJ_5f137cc15f1205263ddc3db44afba810,861661608003141,2018-04-29 15:42:15,2018-04-29 16:04:33,38.443984,106.331925,38.440588,106.32759399999999,6,15,42
105,SDK-XJ_55f09cd1e315ad2dc3a44a56986d2d5a,861661608003141,2018-04-29 17:18:40,2018-04-29 17:24:53,38.440434,106.32785,38.448018,106.32903799999998,6,17,18
106,SDK-XJ_450cd8b530fe1e4fa2be137038efd71d,861661608003141,2018-04-29 19:04:33,2018-04-29 19:09:06,38.448114000000004,106.32923799999999,38.443788,106.33163799999998,6,19,4
107,SDK-XJ_fb2c22e0b9de736b55a453a9dcaeb186,861661608003141,2018-04-30 13:20:27,2018-04-30 13:25:44,38.44395,106.331892,38.448229,106.32926599999999,0,13,20
108,SDK-XJ_72bfabc5a447b9079245f57e07f0ffd2,861661608003141,2018-04-30 14:19:35,2018-04-30 14:23:25,38.448342,106.329751,38.443793,106.331675,0,14,19
109,SDK-XJ_4bf640381caabde9349e6fb819702bc5,861661608003141,2018-05-01 12:09:51,2018-05-01 12:31:45,38.443892,106.332039,38.461579,106.300701,1,12,9
110,SDK-XJ_d898901a420c5a991e8faca71e1d8494,861661608003141,2018-05-01 14:09:58,2018-05-01 14:47:26,38.461918,106.3014,38.440602,106.32765,1,14,9
111,SDK-XJ_1969d548e099d4c9335cfbfae0136e54,861661608003141,2018-05-01 15:45:59,2018-05-01 15:48:56,38.440584,106.327762,38.443768,106.33154099999999,1,15,45
112,SDK-XJ_2b8a2e18ca687f5f2c5622e3cca64c38,861661608003141,2018-05-03 12:11:34,2018-05-03 12:17:49,38.443861,106.332122,38.447371999999994,106.327757,3,12,11
113,SDK-XJ_ea46b1323f42efec988ee3ca87c019db,861661608003141,2018-05-03 14:33:34,2018-05-03 14:38:29,38.447435999999996,106.328376,38.443791999999995,106.33165,3,14,33
114,SDK-XJ_4f13b14de38b6f3d8306090301535d6d,861661608003141,2018-05-04 12:45:24,2018-05-04 12:48:40,38.443842,106.331781,38.440639000000004,106.327463,4,12,45
115,SDK-XJ_3a8e9be12981deee196b197ed4351f12,861661608003141,2018-05-04 13:23:39,2018-05-04 13:29:59,38.440647999999996,106.32776100000001,38.448184999999995,106.32923100000001,4,13,23
116,SDK-XJ_e2a437d308f151f90fd4133f3258301d,861661608003141,2018-05-04 14:31:07,2018-05-04 14:35:22,38.448276,106.329967,38.44370900000001,106.331492,4,14,31
117,SDK-XJ_ea2854590d8f03542db14b0881474f14,861661608003141,2018-05-08 12:48:50,2018-05-08 12:53:13,38.442966999999996,106.333436,38.447315,106.32803100000001,1,12,48
118,SDK-XJ_7c954dd4ee6c8cd912fad7ed6655d89f,861661608003141,2018-05-08 14:42:05,2018-05-08 14:46:48,38.44743,106.32813700000001,38.443782,106.33155900000001,1,14,42
119,SDK-XJ_f20e949d2e9ac47b0415b316de69d4e2,861661608003141,2018-05-09 12:46:35,2018-05-09 12:50:33,38.443938,106.331971,38.440584,106.32755900000001,2,12,46
120,SDK-XJ_8cbc2c25b775822c7d896323f57d9803,861661608003141,2018-05-09 13:14:36,2018-05-09 13:20:55,38.440585999999996,106.32777800000001,38.447404999999996,106.32840800000001,2,13,14
121,SDK-XJ_f88dffacb1e499f9406f7fca4c994eb6,861661608003141,2018-05-09 14:44:39,2018-05-09 14:49:06,38.447321,106.32853100000001,38.443814,106.331653,2,14,44
122,SDK-XJ_bd0952622ba232c93155148cabee7b3c,861661608003141,2018-05-10 12:20:00,2018-05-10 12:30:33,38.44379,106.331897,38.447309999999995,106.328375,3,12,20
123,SDK-XJ_f3849a0e07328cc932a4c1a3f413ede1,861661608003141,2018-05-10 14:38:32,2018-05-10 14:42:57,38.447388000000004,106.32861100000001,38.443847,106.331649,3,14,38
124,SDK-XJ_4128d0574472af71fc0bc75cd5a4edc2,861661608003141,2018-05-11 12:48:24,2018-05-11 12:53:13,38.443891,106.33202,38.447265,106.328353,4,12,48
125,SDK-XJ_9fed5d62668048117fe12f4a849cc378,861661608003141,2018-05-11 14:16:38,2018-05-11 14:19:37,38.44741,106.32866499999999,38.444322,106.336059,4,14,16
126,SDK-XJ_03cf7677b10bcb52ad58a31dad1b7fbf,861661608003141,2018-05-13 18:03:45,2018-05-13 18:07:39,38.443769,106.331944,38.440574,106.327606,6,18,3
127,SDK-XJ_2541f78ff5fccc7847c581a35001637e,861661608003141,2018-05-13 19:20:25,2018-05-13 19:27:01,38.440521999999994,106.32781299999999,38.448083000000004,106.32913799999999,6,19,20
128,SDK-XJ_578883fd69b3bdeb363bcb74174f52a3,861661608003141,2018-05-13 19:54:58,2018-05-13 19:59:22,38.448318,106.32946299999999,38.443805,106.331666,6,19,54
129,SDK-XJ_c08e704ff7aee68041f6940e3e6e6ab0,861661608003141,2018-05-15 12:29:58,2018-05-15 12:33:25,38.446079,106.335851,38.447201,106.328026,1,12,29
130,SDK-XJ_ce2c2303bb5d6528b95b2d0ef846ffed,861661608003141,2018-05-15 14:41:45,2018-05-15 14:46:16,38.447383,106.32808600000001,38.443752,106.331566,1,14,41
131,SDK-XJ_1a89d0382dd5ee1a70ba8bda61d5f17e,861661608003141,2018-05-16 12:57:30,2018-05-16 13:00:53,38.445808,106.33591899999999,38.447286,106.32812,2,12,57
132,SDK-XJ_fedbaa06e9dcdea31b506c2db857d3bc,861661608003141,2018-05-16 14:41:41,2018-05-16 14:46:02,38.447382,106.32841,38.443738,106.331639,2,14,41
133,SDK-XJ_7b83bb3b27687238a5b43d7cc43e730e,861661608003141,2018-05-17 12:50:38,2018-05-17 12:53:56,38.445953,106.335729,38.447241,106.32821499999999,3,12,50
134,SDK-XJ_f203effb7d08d6e3832a17c0d4492889,861661608003141,2018-05-17 14:34:47,2018-05-17 14:39:02,38.447508,106.328419,38.44378,106.331682,3,14,34
135,SDK-XJ_9f970976351a72bc7374756c6bcacdcd,861661608003141,2018-05-18 12:26:15,2018-05-18 12:31:55,38.443953,106.331942,38.447307,106.327502,4,12,26
136,SDK-XJ_fe1a4ac1fe467e59ec84b10f6a70f2c1,861661608003141,2018-05-18 14:36:51,2018-05-18 14:41:23,38.447362,106.327721,38.443824,106.331624,4,14,36
137,SDK-XJ_c2ee22a1fd6a74c04844a72c23b3b6a1,861661608003141,2018-05-21 12:55:34,2018-05-21 12:59:17,38.445741999999996,106.33574099999998,38.447354,106.328374,0,12,55
138,SDK-XJ_f439df904fa3604679c6d9742f6cac0f,861661608003141,2018-05-21 14:36:33,2018-05-21 14:40:57,38.44739000000001,106.328598,38.443813,106.33169199999999,0,14,36
139,SDK-XJ_6557295589ddd94a77b4f2b361e06af3,861661608003141,2018-05-22 13:40:36,2018-05-22 13:46:18,38.443981,106.331998,38.447306,106.328018,1,13,40
140,SDK-XJ_735a0a0ad0b15c8aa1b9503bac59d4b3,861661608003141,2018-05-22 14:34:47,2018-05-22 14:39:04,38.447386,106.32811000000001,38.443813,106.331584,1,14,34
141,SDK-XJ_05b57d0f9d0ca9fd18be2758d8b93bf7,861661608003141,2018-05-23 12:40:30,2018-05-23 12:44:58,38.445983,106.33587,38.452046,106.327298,2,12,40
142,SDK-XJ_bd04ff6788602dc52b8c8a94680e7b6a,861661608003141,2018-05-23 13:02:35,2018-05-23 13:05:46,38.452077,106.32761299999999,38.447284,106.32824699999999,2,13,2
143,SDK-XJ_6917702eb6fccafba26329157c4878fc,861661608003141,2018-05-23 14:43:15,2018-05-23 14:48:01,38.447327,106.32843100000001,38.443831,106.33165600000001,2,14,43
144,SDK-XJ_1c35e7476516b0ca9b7c08fc8b6aa79e,861661608003141,2018-05-24 12:29:25,2018-05-24 12:35:06,38.445737,106.335881,38.447041,106.32943200000001,3,12,29
145,SDK-XJ_920e495c5b94ea0cc64522894887c50a,861661608003141,2018-05-24 14:42:33,2018-05-24 14:46:38,38.447151,106.32914299999999,38.443813,106.33163799999998,3,14,42
146,SDK-XJ_82bcd350ca8c43f90de09038b7cf9879,861661608003141,2018-05-25 13:09:32,2018-05-25 13:14:09,38.443963000000004,106.33197,38.44732,106.32826200000001,4,13,9
147,SDK-XJ_0b51803372838592223c28ee6bcbea1c,861661608003141,2018-05-25 14:37:59,2018-05-25 14:42:39,38.447346,106.328469,38.443814,106.331649,4,14,37
